,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
0,video_listing,Les Astuces de Linda,,,,,,FR,2024-10-14
1,video,"ÉNORME CACHE-CACHE dans une VILLE du DÉSERT ! (Ft. Elsa, Raska, Doigby et Nicotine)",Michou,"Salut ! Aujourd’hui nouvelle vidéo ! Dans cette video on s’est fait un cache cache géant en espagne avec Doigby, Raska, Elsa et Nicotine
Un enorme cache cache avec des comediens pour...",1064007,2024-10-13,37:15,FR,2024-10-14
2,video,QUI PASSE À LA TRAPPE ? (Avec Zafeel et Hctuan),Mastu,"Pour tous les nouveaux clients, bénéficiez de 25% de réduction, puis de 20% au bout de 48h avec le code ""MASTU"" grâce à ce lien : https://www.ultrapremiumdirect.com/?utm_source=Youtube&utm_med...",1366439,2024-10-13,28:39,FR,2024-10-14
3,shorts_listing,Trending Shorts,,,,,,FR,2024-10-14
4,video,L'horreur existentielle de l'usine à trombones.,EGO,"Un trombone.
Deux trombones.
Trois trombones..?

_ _ _

Un grand merci au Centre pour la Sécurité de l'IA. Pour faire un tour sur leur discord, c'est par ici :

https://discord.gg/BRaqKU8hvf...",766813,2024-10-13,38:19,FR,2024-10-14
5,video,TOMBE PAS A L’EAU CHALLENGE #6 (ft Clément Gravier),Charles & Mélanie,"Le dernier challenge est masterclass ! Il est vraiment tout droit sorti d’un film de Mission Impossible haha !

Vidéo en collaboration commerciale avec YouTube (écrire cette phrase c'est...",169835,2024-10-13,34:47,FR,2024-10-14
6,video,ON JUGE LES RESTAURANTS DE YOUTUBEURS EN FRANCE 🇫🇷,Tev & Louis,"La chaîne Amone: https://youtu.be/wVWnYTcxEFw

L'adresse Amone: 13 Rue Chappe, 75018 Paris",139072,2024-10-13,19:52,FR,2024-10-14
7,video,ON S'HABILLE POUR L'AUTOMNE 🍂 (et un peu pour l'hiver),MissouMakeup,"HEY ! DÉROULE ICI POUR PLUS D'INFO ↓
Site EveandCo: https://eve-and-co.com/missou GROSSES PROMO en ce moment sur le site! + 10€ OFFERTS avec mon code MISSOU
Octobre Rose : 10 % des bénéfices...",160980,2024-10-13,22:18,FR,2024-10-14
8,video,UNDISPUTED KING CROWNED | Riyadh Season: Artur Beterbiev vs. Dmitry Bivol Fight Highlights,DAZN Boxing,"October 12, 2024 -- Artur Beterbiev vs. Dmitry Bivol fight highlights from Riyadh, Saudi Arabia.

@Turki_alalshikh 

Subscribe to our YouTube channel 👉 http://bit.ly/DAZNBoxingYouTube
Subscribe...",1550753,2024-10-13,3:15,FR,2024-10-14
9,video,"LES DOCUMENTAIRES (ft. Mastu, Amixem, Natoo)",Cyprien,Téléchargez REVOLUT https://get.revolut.com/z4lF/cyprien3 gratuitement avec mon lien pour débloquer les 20 € et participer au tirage au sort pour gagner 1 000 € (voir conditions générales)...,1771178,2024-10-12,13:59,FR,2024-10-14
10,video,"Ninho, Niska - UnRappeurÇaRap #1 (Freestyle)",Ninho,"Précommande l'album commun évènement ""GOAT"" avec des versions exclusives ici : https://jefecharo.store
Nouveau titre de Ninho & Niska ""UnRappeurÇaRap #1"", disponible ici : https://ninho-niska.l...",847045,2024-10-12,3:08,FR,2024-10-14
11,video,48H POUR RÉALISER LE RÊVE D'UNE MAMAN (ft. Elian),Maghla,Il y a quelques temps je vous ai partagé un formulaire pour réaliser le plus grand rêve de vos proches et ça a découlé sur cette merveilleuse aventure. Je suis tellement heureuse de pouvoir...,310127,2024-10-13,42:59,FR,2024-10-14
12,video,On infiltre vos groupes de classes 4... (avec Mastu & Hctuan),ZAFEEL,"Découvrez Holy en passant par ce lien : https://fr.weareholy.com/Zafeel/Youtube et obtenez 5€ de réduction avec le code ""Zafeel5"" sur les iced teas et boissons énergisantes !!

J'espère...",688268,2024-10-12,43:37,FR,2024-10-14
13,video,HOT ONES : Gilles Lellouche finit en larmes,Studio Bagel,"Truc de ouf à quel point cette rivalité avec Pierre Niney les suit partout. Truc de ouf aussi d'avoir laissé Gilles seul face au Pepper X, mais ça c'était une idée de Kyan.

Basé sur...",914319,2024-10-12,37:01,FR,2024-10-14
14,video,J'ai mis une viande fumée pendant 15h dans ce Burger… Le resultat est incroyable (brisket de bœuf 🥵),Valouzz,"Montage: https://www.instagram.com/lucasmelvey/
Dessin, animation: Tidiane Fall
Musique principale: Tidiane Fall

Retrouvez moi sur les réseaux :
► Instagram : https://www.instagram.com/valouz...",213110,2024-10-13,34:55,FR,2024-10-14
15,video,HMZ Ft. Lacrim - Pour nos ennemis (Clip officiel),HMZ Officiel,"HMZ Ft. @lacrimofficiel_ Pour nos ennemis (Clip Officiel)

Nouveau single disponible sur toutes les plateformes : https://hmz.bfan.link/pournosennemis

Abonnez- vous à la chaîne : https://bit.ly/...",678481,2024-10-12,4:23,FR,2024-10-14
16,video,J'AI TROUVÉ LE MONSTRE DES FARLANDS ?.. (FROM THE FOG S3 #4),Ninjaxx,"✿ Twitch : https://www.twitch.tv/ninjaxxu
✿ Twitter : https://twitter.com/Ninjaxxu
✿ Discord : https://discord.gg/tewqdCH",312991,2024-10-13,16:32,FR,2024-10-14
17,video,JENNIE - Mantra (Official Music Video),JENNIE,"Official music video for “Mantra” by JENNIE out now: https://jennie.lnk.to/mantra

Directed by Tanu Muino

Follow JENNIE -

Instagram: https://www.instagram.com/jennierubyjane
TikTok: https://w...",26571390,2024-10-11,2:28,FR,2024-10-14
18,video,L’histoire de la plus grande énigme d’Internet,Hardisk,"Aujourd'hui, on va parler de l'énigme cryptique qui a tenu Reddit en haleine pendant des années : le mystère A858...
Téléchargez Deblock avec ce lien : https://deblock.com/hardisk
Et obtenez...",156419,2024-10-13,21:26,FR,2024-10-14
19,video,7 Days Exploring An Underground City,MrBeast,"This salt mine is the coolest underground city I’ve ever seen
Get Zaxbys MrBeast Box while you still can - Chicken Fingerz™, cheddar bites, fries, double Texas toast, signature sauces,...",43299397,2024-10-13,20:35,FR,2024-10-14
20,video,The Plague is back ?,Dr Nozman,"La Peste Noire est-elle en train de ré-émerger (oui) ? Voyons-ça !

Ma BD Fractale est dispo partout, librairie etc... Merci à tous !

Montage / Cadrage : https://www.youtube.com/c/jimwild3...",722200,2024-10-12,12:27,FR,2024-10-14
21,video,La voiture RC la plus grosse du monde ! (bien trop chère),thierry vigneau Boiserie,"On l'a bien défoncé ce Monster Truck😅

🔥GAGNE UNE VOITURE DE MODELISME🔥
Commente ton modèle préféré parmi ces 5 modèles !

➡️US Pickup 1/10
➡️INTERCEPTOR V8 1/10
➡️Citro...",344603,2024-10-13,36:00,FR,2024-10-14
22,video,"Julien Doré, imposteur.",Julien Doré,"« IMPOSTEUR » nouvel album, sortie le 8 novembre, 
déjà en précommande : https://juliendore.lnk.to/IMPOSTEUR 

En tournée à partir de mars 2025 : https://concerts.juliendoreofficiel.com...",65123,2024-10-12,0:54,FR,2024-10-14
23,video,Hercules - Rétro Découverte,Edward,Vidéo sponsorisée par NordVPN ! Profitez d'une offre exceptionnelle sur les abonnements de 2 ans à NordVPN et obtenez 4 mois gratuits en suivant le lien : https://nordvpn.com/retrodecouverte...,107217,2024-10-13,19:57,FR,2024-10-14
