,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
15,video,RENAULT 4 👌 POURQUOI VOUS ALLEZ CRAQUER ! (C'est la bonne nouvelle de l'année),Petites Observations Automobiles,"Tout savoir sur la nouvelle Renault 4l électrique ⚡ Découvrez avec Renaud et Julien le nouveau petit SUV R4 E-Tech 2025 ! 

↓🚗↓
OFFRE CARPLUG 
- Pour faire votre demande d'installation...",160574,2024-10-14,18:39,FR,2024-10-16
16,video,ON GOÛTE NOS MÉLANGES BIZZARE QU’ON AIME BIEN AVEC NOTRE SŒUR !,Adem&Bilal,"Merci d'avoir regardé la vidéo ! 
Si tu as aimé, fait le nous savoir en mettant un pouce bleu !

Abonne toi à notre chaine secondaire ! : 
https://bit.ly/3lDlt0j

📱 𝗥𝗲𝗷𝗼𝗶𝗻...",383065,2024-10-14,16:42,FR,2024-10-16
17,video,L'horreur existentielle de l'usine à trombones.,EGO,"Un trombone.
Deux trombones.
Trois trombones..?

_ _ _

Un grand merci au Centre pour la Sécurité de l'IA. Pour faire un tour sur leur discord, c'est par ici :

https://discord.gg/BRaqKU8hvf...",1138955,2024-10-13,38:19,FR,2024-10-16
18,video,ON RENOVE LA MAISON DE MA BELLE MERE,SELMA & SOFIANE ,"ON RENOVE LA MAISON DE MA BELLE MERE !! 

CHALLENGE REUSSIT OU PAS ?!

Notre défi pour rénover la maison complète de la maison de la maman de Selma en 8 jours !!!! Pensez vous que l'on a...",77064,2024-10-14,26:36,FR,2024-10-16
19,video,"SEVENTEEN (세븐틴) 'LOVE, MONEY, FAME (feat. DJ Khaled)' Official MV",HYBE LABELS,"SEVENTEEN (세븐틴) 'LOVE, MONEY, FAME (feat. DJ Khaled)' Official MV

Credits:

Producer｜HAN SUNGSOO

Head of Production｜KIM DAUN

Creative Director｜YI HYOJIN
Creative Production｜JANG...",18675200,2024-10-15,3:35,FR,2024-10-16
20,video,La DESCENTE aux ENFERS de la SELECÃO,Alex de Castro,"🖥️ Téléchargez Opera gratuitement : https://opr.as/10-Opera-browser-alexdecastro
📲 Encore plus de contenu foot sur mes réseaux sociaux : https://linktr.ee/_alexdecastro_
🎥 La...",54826,2024-10-15,18:46,FR,2024-10-16
21,video,SUPERHEAVY ATTRAPÉ par la TOUR ! LES IMAGES FOLLES du 5ème VOL DU STARSHIP ! (Replay) SPACEX,Hugo Lisoir,"Rejoignez cette chaîne pour bénéficier d'avantages exclusifs :
https://www.youtube.com/channel/UCDC6DBi0kRp6Jk21xqfvFLA/join

Revivez avec nous le 5ème vol du STARSHIP avec l'incroyable...",278095,2024-10-14,30:54,FR,2024-10-16
22,video,QUI PASSE À LA TRAPPE ? (Avec Zafeel et Hctuan),Mastu,"Pour tous les nouveaux clients, bénéficiez de 25% de réduction, puis de 20% au bout de 48h avec le code ""MASTU"" grâce à ce lien : https://www.ultrapremiumdirect.com/?utm_source=Youtube&utm_med...",1641175,2024-10-13,28:39,FR,2024-10-16
23,video,ON RÉPOND À NOS HATERS ! 😱,Thibault & Jessica,"Accédez à notre  offre EXCLUSIVE YOUTUBE uniquement via mon lien ou mon code ! 
Code : GARCIACB
Lien  :  https://cellu.blue/xgf04s


Aujourd’hui, on fait face aux commentaires négatifs...",142886,2024-10-14,27:26,FR,2024-10-16
24,video,LE FUTUR DE LA G-CORP ? (Talk),GotagaTV,"Petit talk chill entre nous pour discuter de M8, de la G-Corp et plein d'autres sujets ! :)
⌨️ Razer t'offre 5% avec le code GOTAGA : https://razer.a9yw.net/GOTAGA
💻 Passe ta commande...",88492,2024-10-15,24:51,FR,2024-10-16
25,video,Blue HDI Peugeot : Désastre à la Puretech...,Voitures & Ingénierie,"*** Gagnez jusqu'à 8,83% avec les nouveaux plans d'épargne et obtenez jusqu'à 20 actions cadeaux : https://freedom24.club/VoituresIngenierie

Comment obtenir les actions cadeaux :

Rechargez...",451683,2024-10-13,11:27,FR,2024-10-16
26,video,ON TESTE LES ENDROITS LES MOINS BIEN NOTÉS DE PARIS ! (c'est choquant),Tamburini's,"Toutes les informations sont en dessous ! Déroule !
_______________________________________________________________ 

HELLO LES GAAAARS!! 

On espère que vous allez bien, et on se retrouve...",187782,2024-10-14,38:02,FR,2024-10-16
27,video,TOMBE PAS A L’EAU #6 (ft Champion de Ninja Warrior),Charles & Mélanie,"Le dernier challenge est masterclass ! Il est vraiment tout droit sorti d’un film de Mission Impossible haha !

Vidéo en collaboration commerciale avec YouTube (écrire cette phrase c'est...",292287,2024-10-13,34:47,FR,2024-10-16
28,video,"LOÏC PSYCHOPATHE DE 24 ANS, IL NOUS EXPLIQUE",LEGEND,"Diagnostiqué psychopathe antisocial en 2023, Loïc, 24 ans, est atteint de ce trouble depuis sa naissance. Il a regardé sans compassion sa petite soeur se noyer quand il avait 6 ans, enchaîné...",1062228,2024-10-14,1:47:17,FR,2024-10-16
29,video,Je vous présente MA MARQUE de Maquillage : GLITCH BEAUTY !,MarionCameleon,"Après des années à travailler dans l'ombre, je peux ENFIN vous dévoiler mon plus grand projet : GLITCH BEAUTY !
→ https://www.glitch-beauty.com/


𝐏 𝐋 𝐀 𝐍 𝐍 𝐈 𝐍 𝐆...",148138,2024-10-14,25:33,FR,2024-10-16
30,video,NOUVEAU JEU 100% STRATÉGIE ! (Minecraft The Platform),TheGuill84,"J'ai participé à un évènement de stratégie incroyable sur Minecraft : La Plateforme, inspiré du film du même nom.
64 joueurs et streamers y ont été conviés, voici ce que ça a donné....",196766,2024-10-14,46:20,FR,2024-10-16
31,video,Tous Les Cris Les SOS - Jeck (Cover de Daniel Balavoine),JECK,"Car nous avons tous un jour été cette personne en détresse...
La musique m'a permis de guérir.
J'espère que cette reprise pourra vous apporter de bons et généreux sentiments.
Je vous...",101649,2024-10-13,4:03,FR,2024-10-16
32,video,ON JUGE LES RESTAURANTS DE YOUTUBEURS EN FRANCE 🇫🇷,Tev & Louis,"La chaîne Amone: https://youtu.be/wVWnYTcxEFw

L'adresse Amone: 13 Rue Chappe, 75018 Paris",192234,2024-10-14,19:52,FR,2024-10-16
33,video,ON S'HABILLE POUR L'AUTOMNE 🍂 (et un peu pour l'hiver),MissouMakeup,"HEY ! DÉROULE ICI POUR PLUS D'INFO ↓
Site EveandCo: https://eve-and-co.com/missou GROSSES PROMO en ce moment sur le site! + 10€ OFFERTS avec mon code MISSOU
Octobre Rose : 10 % des bénéfices...",232394,2024-10-14,22:18,FR,2024-10-16
34,video,"Renault 4 E-tech : voici la nouvelle 4L électrique, star du Mondial de Paris 2024 !",Automobile Propre,"La vedette du Mondial de Paris est la nouvelle 4L ! Cette version moderne est un SUV urbain 100 % électrique. Dérivée de la R5, elle propose plus de place à bord et un coffre plus pratique....",56512,2024-10-14,12:43,FR,2024-10-16
35,video,"TOP 14 - Retour, ovation et triplé pour Antoine Dupont",TOP 14 - Officiel,"The king is back 👑
Ovation et ""petit"" triplé au passage pour le retour d'Antoine Dupont la superstar du Stade Toulousain 😎

🏉 Abonnez-vous http://bit.ly/2bjtAhV 

Et retrouvez chaque...",278148,2024-10-13,1:21,FR,2024-10-16
36,video,Agatha All Along | Midseason Trailer,Marvel Entertainment,"“What does Billy Maximoff want at the end of the road?” 👀😈

Only 4 episodes left of Marvel Television's #AgathaAllAlong, now streaming on @DisneyPlus.

► Watch Marvel on Disney+:...",981609,2024-10-15,1:15,FR,2024-10-16
37,video,"LES DOCUMENTAIRES (ft. Mastu, Amixem, Natoo)",Cyprien,Téléchargez REVOLUT https://get.revolut.com/z4lF/cyprien3 gratuitement avec mon lien pour débloquer les 20 € et participer au tirage au sort pour gagner 1 000 € (voir conditions générales)...,2090009,2024-10-12,13:59,FR,2024-10-16
38,video,Jannik Sinner vs Novak Djokovic For The Title 🏆  | Shanghai 2024 Final Highlights,Tennis TV,"SUBSCRIBE to our channel for the best ATP tennis videos and tennis highlights: https://www.youtube.com/tennistv?sub_confirmation=1

Watch official ATP tennis streams from every tournament:...",1524535,2024-10-14,8:14,FR,2024-10-16
39,video,"Ninho, Niska - UnRappeurÇaRap #1 (Freestyle)",Ninho,"Précommande l'album commun évènement ""GOAT"" avec des versions exclusives ici : https://jefecharo.store
Nouveau titre de Ninho & Niska ""UnRappeurÇaRap #1"", disponible ici : https://ninho-niska.l...",1103753,2024-10-12,3:08,FR,2024-10-16
40,video,48H POUR RÉALISER LE RÊVE D'UNE MAMAN (ft. Elian),Maghla,Il y a quelques temps je vous ai partagé un formulaire pour réaliser le plus grand rêve de vos proches et ça a découlé sur cette merveilleuse aventure. Je suis tellement heureuse de pouvoir...,404422,2024-10-13,42:59,FR,2024-10-16
41,video,UNDISPUTED KING CROWNED | Riyadh Season: Artur Beterbiev vs. Dmitry Bivol Fight Highlights,DAZN Boxing,"October 12, 2024 -- Artur Beterbiev vs. Dmitry Bivol fight highlights from Riyadh, Saudi Arabia.

@Turki_alalshikh 

Subscribe to our YouTube channel 👉 http://bit.ly/DAZNBoxingYouTube
Subscribe...",1962815,2024-10-13,3:15,FR,2024-10-16
42,video,HOT ONES : Gilles Lellouche finit en larmes,Studio Bagel,"Truc de ouf à quel point cette rivalité avec Pierre Niney les suit partout. Truc de ouf aussi d'avoir laissé Gilles seul face au Pepper X, mais ça c'était une idée de Kyan.

Basé sur...",1212811,2024-10-12,37:01,FR,2024-10-16
43,video,On infiltre vos groupes de classes 4... (avec Mastu & Hctuan),ZAFEEL,"Découvrez Holy en passant par ce lien : https://fr.weareholy.com/Zafeel/Youtube et obtenez 5€ de réduction avec le code ""Zafeel5"" sur les iced teas et boissons énergisantes !!

J'espère...",911722,2024-10-12,43:37,FR,2024-10-16
44,video,"Blastoff! SpaceX Starship launches on 5th flight, nails 'chopsticks' booster catch!",VideoFromSpace,"SpaceX launched Starship for 5th time on Oct. 13, 2024 from Starbase in south Texas. The Super Heavy booster was caught by the launch tower's 'chopsticks' shortly after separation from Starship....",1727768,2024-10-14,10:21,FR,2024-10-16
45,video,HMZ Ft. Lacrim - Pour nos ennemis (Clip officiel),HMZ Officiel,"HMZ Ft. @lacrimofficiel_ Pour nos ennemis (Clip Officiel)

Nouveau single disponible sur toutes les plateformes : https://hmz.bfan.link/pournosennemis

Abonnez- vous à la chaîne : https://bit.ly/...",891860,2024-10-12,4:23,FR,2024-10-16
46,video,J'ai mis une viande fumée pendant 15h dans ce Burger… Le resultat est incroyable (brisket de bœuf 🥵),Valouzz,"Montage: https://www.instagram.com/lucasmelvey/
Dessin, animation: Tidiane Fall
Musique principale: Tidiane Fall

Retrouvez moi sur les réseaux :
► Instagram : https://www.instagram.com/valouz...",269837,2024-10-13,34:55,FR,2024-10-16
47,video,Dream Borders of Countries,Trash,"What will country borders look like in 50 years? Between Russia's expansion with Novorossiya, the ambitions of a Greater Israel, the rise of India (Akhand Bharat), the European Union facing...",417480,2024-10-14,21:52,FR,2024-10-16
48,video,La voiture RC la plus grosse du monde ! (bien trop chère),thierry vigneau Boiserie,"On l'a bien défoncé ce Monster Truck😅

🔥GAGNE UNE VOITURE DE MODELISME🔥
Commente ton modèle préféré parmi ces 5 modèles !

➡️US Pickup 1/10
➡️INTERCEPTOR V8 1/10
➡️Citro...",496968,2024-10-14,36:00,FR,2024-10-16
49,video_listing,Recently trending,,,,,,FR,2024-10-16
