,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
0,video,PARTIDAZO DE YOUTUBERS 5 | ESPAÑA VS FRANCIA - DjMaRiiO vs AMINE,DjMaRiiO,"➜ Gracias a los patrocinadores del El Partidazo de YouTubers 5! 
- Rhinoshield: 10% de descuento -  https://url.rhinoshield.es/PARTIDAZO
- iGraal: Regístrate y gana 3 PS5, 3 FC 25 y una...",3298807,2024-10-12,5:08:35,ES,2024-10-15
1,video,JC REYES - KM33 (SHORTFILM),JC REYES,"""KM33"" shortfilm by JC REYES


Suscríbete a nuestro canal y entérate el primero de todas nuestras novedades.",234062,2024-10-13,13:34,ES,2024-10-15
2,video,Shakira - Soltera (Official Video),Shakira,"Music: 
Apple Music:  https://Shakira.lnk.to/Soltera/applemusic 
Spotify: https://Shakira.lnk.to/Soltera/spotify
Amazon: https://Shakira.lnk.to/Soltera/amazonmusicstreaming
YouTube: https://Shakira...",10937802,2024-10-11,4:09,ES,2024-10-15
3,video,RESUMEN ESPAÑA - FRANCIA (PARTIDAZO DE YOUTUBERS 5),DjMaRiiO,"➜ Gracias a los patrocinadores de El Partidazo de YouTubers 5! 
- Rhinoshield: 10% de descuento -  https://url.rhinoshield.es/PARTIDAZO
- iGraal: Regístrate y gana 3 PS5, 3 FC 25 y una camiseta...",866334,2024-10-12,12:28,ES,2024-10-15
4,video,"Día negro para Pedro Sánchez: ""En el Palacio Real se hablaba mucho de los escándalos del Gobierno”",COPE,"Cristina López Schlichting analiza cómo vivió Pedro Sánchez el Día de la Hispanidad, con la descortesía que tuvo con el alcalde de Madrid, José Luis Martínez-Almeida, y los corrillos...",84817,2024-10-14,0:55,ES,2024-10-15
5,video,Emilia - noviogangsta (Official Video),Emilia,"Music: 
Apple Music: https://emilia.lnk.to/noviogangsta/applemusic
Spotify: https://emilia.lnk.to/noviogangsta/spotify
Amazon: https://emilia.lnk.to/noviogangsta/amazonmusicstreaming
YouTube:...",1382415,2024-10-12,2:49,ES,2024-10-15
6,video,MY HEIGHT vs MrBEAST CREW 🙈📏,Celine Dept,Wow @MrBeast,4709244,2024-10-13,0:22,ES,2024-10-15
7,video,de qué color debería ser una pared,Ter,"🔴 Quieres aprender Historia del Arte Clásico conmigo?
Visita Focusarte, mi plataforma de cursos online: https://focusarte.com/

00:00 Le Corbusier
00:42 Ejemplo 1
02:05 Ejemplo 2
03:09...",265896,2024-10-14,8:18,ES,2024-10-15
8,video,ahora soy motero.,Nil OGT,"🥤 M***SHAKES: https://milfshakes.es
🥊 Sígueme en Insta: https://instagram.com/nilojeda/
🐢 Únete a LA SECTA: https://ig.me/j/AbZH8E3XaxaooB47/

→ Twitter: https://twitter.com/nilojeda...",219429,2024-10-14,9:47,ES,2024-10-15
9,video,Este viejo es un francotirador de 200IQ😂#futurelink #shorts,Human Cinema,"Director: Stanislav GOVORUSIN
Guión: Alexander Borodjansky / Yuri Polyakov / Stanislav Govorushin / Viktor Pronin",524128,2024-10-13,0:56,ES,2024-10-15
10,video,24h Sobreviviendo con el Equipo Más Barato de Internet – ¿Es Posible?,Deividcat,"Pulsa aquí  https://temu.to/m/ehpc2zyuav0  y descubre todas mis selecciones, mis ofertas y consigue un kit de cupones de 100€ o busca mi código [dpx4348] en la barra de búsqueda de la...",309052,2024-10-13,17:49,ES,2024-10-15
11,video,女儿：爸爸，玩你轻而易举！ #funny #萌娃 #宝宝 #comedy #搞笑,朵朵的五口之家,"欢迎来到“朵朵的五口之家”频道，这里是一个充满温馨与爱的家庭，专注于记录我们宝贝们成长的每一个瞬间！

我们的频道将与你分享我们家的三...",959146,2024-10-14,0:15,ES,2024-10-15
12,video,Mi Primera Vez en RUBIUS SAW GAME,Rubius Z,"Like por los viejos tiempos de youtube

Discord: https://discord.gg/rubius
Mi Tienda: https://rubiuscorp.com
Streams: https://www.twitch.tv/Rubius",2046438,2024-10-12,37:37,ES,2024-10-15
13,video,Huevos con patatas a lo pobre,Anna recetasfaciles,"Receta de HUEVOS CON PATATAS A LO POBRE
Ingredientes para 4 personas:
4 huevos
4 -5 patatas (700 g)
1 cebolla
1 pimiento verde
1 pimiento rojo
3 ramitas de perejil fresco
2 dientes de ajo
Sal...",37138,2024-10-14,0:58,ES,2024-10-15
14,video,Antman is a MENACE!😭,House of Highlights,"📌 Follow HoH WhatsApp: whatsapp.com/channel/0029VaWxtu18kyyV3TAkKk3q
📌 Follow HoH Instagram: https://www.instagram.com/houseofhighlights
📌 Follow HoH TikTok: https://www.tiktok.com/@houseo...",937011,2024-10-13,0:14,ES,2024-10-15
15,video,Mirad este efecto en una película de 1937 ¿Cómo lo hacían sin CGI? 😱,La gata de Schrödinger,,49231,2024-10-13,0:48,ES,2024-10-15
16,video,"Bad Bunny, Bryant Myers - Seda ( Video Oficial )",STACION,"Bad Bunny, Bryant Myers - Seda ( Video Oficial )

Suscríbete: https://www.youtube.com/@UCjvmxdxFGK36xhgIz8ePcXQ 
Most Wanted Mix: https://youtu.be/KZhfXDsvA5Q
nadie sabe lo que va a pasar...",1489098,2024-10-13,3:11,ES,2024-10-15
17,video,FRANCO TENAGLIA VS. TONY SOTO | BARE KNUCKLE FIGHTING CHAMPIONSHIP PRELIMS LIVE,DAZN Boxing,"Subscribe to our YouTube channel 👉 http://bit.ly/DAZNBoxingYouTube
Subscribe to the DAZN X Series YouTube channel 👉 https://bit.ly/XSeriesYouTube 

Sign up to DAZN now 👉 http://DAZN.com/yo...",396460,2024-10-12,53:51,ES,2024-10-15
18,video,Cool Parenting Gadget Against Mosquitos! 🦟👶,TheSoul Music Family,"💚🧡 Click like, share, and subscribe to TheSoul Music Family 👍 
🎵 Music by TheSoul Sound: https://thesoul-sound.com/ 
#shorts #music #newmusic
--------------- 
⚠️This video...",7937971,2024-10-13,0:21,ES,2024-10-15
19,video,"Monólogo de Alsina: ""El engaño infinito""",Onda Cero,Carlos Alsina reflexiona en su monólogo sobre el cambio de versión de Pedro Sánchez confirmando que -en contra de lo que decía su gobierno desde hacía cuatro años- sí estaba informado...,135953,2024-10-13,13:37,ES,2024-10-15
20,video,30 CURIOSIDADES FLIPANTES DE BLACK MYTH WUKONG,JWulen,"El GOTY Mexicano #wukong #pc 
#TeamUpFightOn 
Más info sobre la GPU de mi nuevo PC aquí https://www.pccomponentes.com/gigabyte-geforce-rtx-4080-super-windforce-v2-16gb-gddr6x-dlss3 
Conviértete...",642520,2024-10-13,1:31:42,ES,2024-10-15
21,video,Conor McGregor enloquece en el careo de Franco Tenaglia y Tony Soto #bkfc #conormcgregor,KOlmenero,,84001,2024-10-12,0:33,ES,2024-10-15
22,video,How many can you smash?🍫 IB : Florin,ISSEI / いっせい,"Welcome to the energetic and funny ISSEI Channel!!
Please subscribe if you like this videos, and hit the Like button and Share!
Stay tuned for more amazing contents! 

- Smile and Love from...",2929601,2024-10-13,0:19,ES,2024-10-15
23,video,LE QUITÓ LA NOVIA A SU AMIGO Y AHORA LO RESOLVERÁN A GOLPES | DWT Fight Club,DWT - Dogfight Wild Tournament,Este no es un combate cualquiera. Justin García e Iker Zaratiegui llegan al DWT Fight Club para resolver una historia personal. Todos sabemos que las novias son territorio intocable entre...,360408,2024-10-12,9:13,ES,2024-10-15
24,video,That went too fast! 😲,Justin Flom,,10483596,2024-10-09,1:00,ES,2024-10-15
