,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
0,video,"$1.000.000 vs $0,01 💵 #youtubeshorts #shorts",Gasti Obeide,,406446,2024-10-09,0:21,ES,2024-10-10
1,video,🔴 Milton golpea con fuerza a Florida: vientos feroces y marejadas desatan las alertas,Univision Los Angeles,"El huracán Milton llega a la costa de Florida con fuertes vientos y marejadas, causando caos en la región. Las autoridades piden a todos los residentes en zonas de riesgo buscar refugio inmediato...",1508426,2024-10-09,18:50,ES,2024-10-10
2,video,"El Perla, Omar Montes,SAIKO (FT Bb trickz) Besitos BB 2.0 (Video Oficial)",El Perla,"El Perla, Omar Montes, SAIKO (Feat Bb trickz )- Besitos BB 2.0
Autores: El Perla,Omar Montes,SAIKO
Productor:ULI
Compositor:El Perla,Omar Montes,SAIKO
Director: MOWLIHAWK

Sigue a El Perla!...",644662,2024-10-09,3:52,ES,2024-10-10
3,video,BASURA + IMPRESORA 3D  = 💎🚀💡,vicesat,"Te gustaria conseguir la impresionante velocidad de un taladro en un cochecito de juguete que no gira ni frena? Este es el video que estabas esperando.

► Materiales:
- El coche se llama...",124915,2024-10-09,1:00,ES,2024-10-10
4,video,Cómo sacar a bailar a una chica 🫶🏻 #comedia #baile #fiesta,Dante Caro,,124948,2024-10-08,0:34,ES,2024-10-10
5,video,Móviles De Antes Vs Móviles De Ahora #humor #comedia,Antón Lofer,,105465,2024-10-09,0:51,ES,2024-10-10
6,video,Los detalles del sinRespeto #comedia,Dante Caro,,1096593,2024-10-06,0:19,ES,2024-10-10
7,video,Huracán Milton EN VIVO: el ciclón golpea con furia y avanza hacia el interior tras tocar tierra,Univision Noticias,"El Huracán Milton minuto a minuto. Cobertura en vivo desde la zona del impacto en Florida.

En @vix  ésta y más noticias 24 horas 
Noticias 24/7 en ViX

#ViX en redes sociales
YouTube: https://w...",2549719,2024-10-09,9:01:25,ES,2024-10-10
8,video,Huracán Milton: Así fue el impacto en Florida como huracán categoría 3 - En Punto,NMás,"El peligroso huracán 'Milton' tocó tierra en Cayo Siesta, Florida, como categoría 3. Actualmente avanza en el interior de la península como categoría 2. #HuracánMilton #Milton #Florida...",465276,2024-10-09,3:42,ES,2024-10-10
9,video,La Que Se Avecina temporada 15 | Tráiler oficial | Prime Video España,Amazon Prime Video España,"Este próximo mes de noviembre, la comunidad de vecinos de Contubernio 49 abre sus puertas con la decimoquinta temporada de La que se Avecina.

Empresas reconvertidas, empleos exóticos, nuevos...",85668,2024-10-09,2:44,ES,2024-10-10
10,video,Director de Forbes sobre Florentino Pérez #nudeproject #podcast #forbes #florentinoperez,NUDE PROJECT,,120508,2024-10-08,0:26,ES,2024-10-10
11,video,EL GOLAZO DE DJMARIIO 🔥 ESPAÑA - FRANCIA #djmariio,DjMaRiiO,,249282,2024-10-09,0:30,ES,2024-10-10
12,video,🔴 En vivo: Milton llega a Florida central como Huracán categoría 3,Univision Orlando,"Noticias Univision Orlando | De lunes a viernes 5 AM, 12:30 PM y 6 PM.
---
Suscríbete a Univision Orlando https://bit.ly/UnivisionOrlandoYT
Más noticias de Orlando en https://www.univision.com/lo...",544697,2024-10-10,7:14:36,ES,2024-10-10
13,video,"""Apartarte del tóxico funciona porque le coges respeto"" 🍻 #tengounplan",Tengo un Plan,,53820,2024-10-09,1:00,ES,2024-10-10
14,video,Shakira - Soltera (Official Lyric Video),Shakira,"Music: 

Apple Music:  https://Shakira.lnk.to/Soltera/applemusic
Spotify: https://Shakira.lnk.to/Soltera/spotify
Amazon: https://Shakira.lnk.to/Soltera/amazonmusicstreaming
YouTube: https://Shakira...",2352097,2024-10-08,3:35,ES,2024-10-10
15,video,ALERTA MÁXIMA Florida se enfrenta a vientos de 252 km/h,Noticias RCN,"#NoticiasRCN | En Noticias RCN seguimos de cerca la situación en Florida en medio de la emergencia por el huracán Milton, el cual sería uno de los más destructivos en Estados Unidos.

Más...",1462459,2024-10-09,12:31,ES,2024-10-10
16,video,Huracán Milton EN VIVO: máxima tensión en la costa oeste de Florida,Univision Noticias,"Huracán Milton: estamos en vivo desde la costa oeste de Florida donde ya empiezan a llegar rachas de viento y lluvias. Hay máxima tensión en la zona.

faltan pocas horas para que toque tierra...",1098770,2024-10-09,3:24:54,ES,2024-10-10
17,video,MORAD - NO ME DUELE [VIDEO OFICIAL],M.D. L.R,,753629,2024-10-07,4:13,ES,2024-10-10
