,type,title,channelTitle,description,viewCount,publishDate,lengthText,country,date
0,video,CNTNRS,Night Skinny,"► Ascolta “CNTNRS”
https://island.lnk.to/CNTNRS

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny
 
► Credits

DIRECTORS: NoText...",89840,2024-10-10,5:28,IT,2024-10-11
1,video,85 dollars for pasta in a GLASS?,Lionfield,,1703409,2024-10-07,0:24,IT,2024-10-11
2,video,Uragano Milton verso la Florida: come affrontano gli Stati Uniti la sua potenza distruttiva?,Geopop,"L'uragano Milton sta arrivando in Florida, con venti fino a 285 km/h e classificato come categoria 5, potrebbe abbattersi sulle coste nelle prossime 24h. Si profila come una delle tempeste...",477026,2024-10-10,8:36,IT,2024-10-11
3,video,È possibile attraversare lo Stretto di Messina a piedi?,aledellagiusta,"Jaan Roose vuole essere il primo uomo ad attraversare a piedi lo Stretto di Messina: ce la farà?

Instagram: https://www.instagram.com/aledellagiusta/
TikTok: https://www.tiktok.com/@aledellagiust...",172303,2024-10-10,41:08,IT,2024-10-11
4,video,Comunicazione di Maurizio Salvadori,Luca Salvadori,Richiesta di pareri sull’eventuale pubblicazione di nuovi video già realizzati da Luca prima dell’incidente.,513122,2024-10-10,7:58,IT,2024-10-11
5,video,Is the VAR right?!😱#footballplayer #futbol #soccerplayer #soccer #football #futbolista #var *ad,TOUZANI TV,Deze video is mede mogelijk gemaakt door Zeeuw en Zeeuw.,2448265,2024-10-07,0:29,IT,2024-10-11
6,video,"Night Skinny, Tony Boy, Kid Yugi, Capo Plaza - Entro nel posto (Visual)",Night Skinny,"► Ascolta “Containers”
https://island.lnk.to/Containers

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny

► Credits
Visual by...",42752,2024-10-10,3:00,IT,2024-10-11
7,video,Ghali - Niente Panico (Lyric Video),Ghali,"Ghali - Niente Panico (Lyric Video)
Ascolta Niente Panico: https://ghali.lnk.to/nientepanico

Acquista i biglietti per i prossimi concerti: https://www.ticketone.it/artist/ghali/

Segui Ghali:...",48138,2024-10-10,3:02,IT,2024-10-11
8,video,L'uragano Milton spaventa la Florida,Tgcom24,"Nel mirino soprattutto la zona di Tampa Bay, una delle più vulnerabili dello Stato.

Iscriviti al canale: https://www.youtube.com/tgcom24

Tutte le news su: https://www.tgcom24.mediaset.it/",139715,2024-10-10,1:36,IT,2024-10-11
9,video,CI HANNO INSULTATO TUTTA LA PARTITA❗️E QUESTO È QUELLO CHE È SUCCESSO montepremi,FENE x 7SINS,"FENE
Instagram: https://instagram.com/fene_mt/
Tiktok: https://www.tiktok.com/@fene_mt?

ANDREA FRATINO
Instagram: https://www.instagram.com/andrea.fratino/
Tiktok: https://www.tiktok.com/@andreafr...",131597,2024-10-10,30:56,IT,2024-10-11
10,video,Seja Gentil com os Pequenos Animais 😿,Los Wagners,#shorts,3453002,2024-10-09,0:20,IT,2024-10-11
11,video,Лучший фокус с калькулятором + обучение! #shorts,Роман Magic,,5748322,2024-10-09,0:18,IT,2024-10-11
12,video,"HAI 12 ANNI, GIOCHI A CALCIO e questo è L'ARBITRO CHE TUO PADRE INSULTA - Gabriele Vagnato",Gabriele Vagnato Shorts,,153739,2024-10-10,1:00,IT,2024-10-11
13,video,Perché i caccia stanno diventando sempre più lenti? 🤔 #caccia #militare #aviazione,Marco Romboli,,178186,2024-10-09,1:01,IT,2024-10-11
14,video,"Night Skinny, Tony Boy, Geolier, Shiva, anice - Solo Dio sa (Visual)",Night Skinny,"► Ascolta “Containers”
https://island.lnk.to/Containers

► Segui Night Skinny
https://www.instagram.com/thenightskinny
https://www.tiktok.com/@thenightskinny

► Credits
Visual by...",38834,2024-10-10,3:31,IT,2024-10-11
15,video,AUTOGOL CARTOON - Il vampiro Douglas Luiz,Gli Autogol,Alla Juve scoprono che Douglas Luiz è diventato un vampiro…,151930,2024-10-10,3:26,IT,2024-10-11
16,video,"Un saluto ad un’anima speciale, grazie per il viaggio insieme ❤️🙏🏻#onemoretimepodcast #sammybasso",PODCAST ONE MORE TIME di Luca Casadei,"Link allo shop ufficiale: https://www.onemoretime.me
Link al canale Telegram: https://t.me/podcastonemoretime
Ci trovi anche qui: https://linktr.ee/podcastonemoretime

Storie di vita raccontate...",374392,2024-10-07,0:11,IT,2024-10-11
17,video,Why does this little girl throw rubbish in other people's cars?,多米和爸爸,"Welcome to the ”Domi and Dad” YouTube channel!
Here we bring you two cotton-padded jackets and dad's daily dabao: xixi xiaobao: domi
New content is updated every day to keep you in sync...",1778254,2024-10-04,0:18,IT,2024-10-11
18,video,Io son vecchio ma ho vissuto,THE PILLOW,"Per seguire i nostri spostamenti in tempo reale su Instagram: https://www.instagram.com/dedepillo/ 

Per segnalare nuove storie: thepillowsegnalazioni@gmail.com

Per richieste commerciali:...",295687,2024-10-08,0:53,IT,2024-10-11
19,video,What Will Make It Through the Tin Foil?,Daisy and Poppy,"🐕 SUBSCRIBE - https://kee.gg/subscribedap
🦮 FIRE MERCH - http://www.keeleymerch.com/
🐕‍🦺 DOWNLOAD APP - http://firemerch.app/download

🐾 FOLLOW US HERE!
☛ TikTok - https://www.ti...",5799585,2024-10-04,0:25,IT,2024-10-11
20,video,YOUTUBER LEAGUE 24/25 🏆 TUTTA L’ASTA!! COSTRUIAMO LE ROSE ⚽️,Federico Marconi,"L'asta è la grande novità della nuova stagione!
Ogni rosa sarà composta da 13 giocatori: 8 sono già stati comunicati, gli altri 5 verranno acquistati da una lista di 40 più o meno forti....",156595,2024-10-10,53:54,IT,2024-10-11
21,video,"""It's impossible for a girl from Edmundston to make it on MasterChef Canada"" | MasterChef World",MasterChef World Shorts,"Contains Content from MasterChef Canada Season 2 Episode 2. 
Subscribe for more!",9567560,2024-10-06,0:59,IT,2024-10-11
22,video,Mimì Caruso | ‘Godspeed’ | Esibizione Bootcamp | X Factor 2024,Sky,"Dopo questa esibizione noi speriamo che #FrankOcean abbia trovato la giusta motivazione per droppare un nuovo album 🥹🥹 

#XF2024 

Scopri come vedere X Factor: https://bit.ly/skyxfy",76188,2024-10-10,3:20,IT,2024-10-11
23,video,La volevano MULTARE perché guidava in COSTUME | Avv. Angelo Greco,Angelo Greco,".
.
Acquista a questo link il mio libro ""Fanc**o il successo"" https://amzn.to/3SlixbK
.
.
Acquista a questo link il mio libro ""“La Legge per Tutti - Casa e condominio"" 
https://amzn.to/3MAp4Ma...",91106,2024-10-10,0:59,IT,2024-10-11
24,video,Indoor plant care hacks for plant lovers 🌿 #shorts #planting #garden #diy #indoor,Green Thumb,"We advise adult supervision and care at all times. 

This video is made for entertainment purposes. We do not make any warranties about the completeness, safety and reliability. Any action...",1195659,2024-10-05,0:34,IT,2024-10-11
25,video,Jamil - DE PUTA MADRE 2 (Official Video),Jamil Official,"Jamil performing ""DE PUTA MADRE 2"" (prod. Pashabeats)

DE PUTA MADRE 2 digital store: http://linktr.ee/deputamadre2
Merchandise: http://baidaarmy.bigcartel.com/

Spotify: https://bit.ly/JamilSpotif...",113477,2024-10-10,3:03,IT,2024-10-11
26,video,Mom had to stand up for the whole family!❤️😍😁,DaMus,,3197608,2024-10-07,0:39,IT,2024-10-11
27,video,Mangiare a casa o mangiare fuori?,Maurizio Merluzzo,"C'è solo un modo per superare una delusione del genere... un pasto pronto @prozisitalia ! Da mangiare da soli in questo caso...

#sponsoredbyprozis #prozisitalia #comedy #adv #shorts",225967,2024-10-10,0:11,IT,2024-10-11
28,video,YARIS GR 2024 vs 🍆,Edoardo Jannone,"#short #shorts #yaris #gr #yarisgr #mk2 #gen2 #finestrino #finestrini

🟢 Entra nel mio canale WhatsApp per non perderti spoiler, dietro le quinte esclusivi e tanto altro: https://bit.ly/whatsjan...",337937,2024-10-07,0:28,IT,2024-10-11
29,video,Les joueurs à la maison 🏰#shorts,Fédération Française de Football,"We are home! 🇫🇷🏰 #equipedefrance #outfit  #france #shorts 
son original - JÃOzinhoxs7",546470,2024-10-08,0:19,IT,2024-10-11
